question_id,hallucination_id,method,injection_type,injected_numeric,original_numeric,survived,original_restored,corrected_to_gt,gt_present,propagation_depth,ps1,ps2,ps3,ps4,refuted_g1,refuted_g2,refuted_g3,survived_original,quality_score
FB_113_30E7F266,FB_113_30E7F266_H2,ours,large_number,17859.0,13500.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_113_30E7F266,FB_113_30E7F266_H1,ours,large_number,906.0,1200.0,False,False,False,False,0,False,False,False,False,False,False,False,,
FB_114_ACC06CE8,FB_114_ACC06CE8_H2,ours,dollar_amount,2742.0,4052.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_114_ACC06CE8,FB_114_ACC06CE8_H1,ours,dollar_amount,3253.0,2474.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_115_AE55E4C4,FB_115_AE55E4C4_H3,ours,dollar_amount,9070.0,12199.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_115_AE55E4C4,FB_115_AE55E4C4_H2,ours,large_number,21769.0,32376.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_115_AE55E4C4,FB_115_AE55E4C4_H1,ours,percentage,47.3,37.7,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_116_1C09CCA7,FB_116_1C09CCA7_H3,ours,dollar_amount,5544.0,7883.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_116_1C09CCA7,FB_116_1C09CCA7_H2,ours,dollar_amount,9099.0,7477.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_116_1C09CCA7,FB_116_1C09CCA7_H1,ours,dollar_amount,4680.0,6704.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_117_C880E731,FB_117_C880E731_H3,ours,dollar_amount,6037.0,5200.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_117_C880E731,FB_117_C880E731_H2,ours,dollar_amount,6546.86,4951.5,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_117_C880E731,FB_117_C880E731_H1,ours,dollar_amount,3274.29,4951.5,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_118_8B6021A4,FB_118_8B6021A4_H3,ours,large_number,739.0,1112.0,False,False,False,False,2,False,True,False,False,False,False,False,,
FB_118_8B6021A4,FB_118_8B6021A4_H2,ours,dollar_amount,7663.0,5752.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_118_8B6021A4,FB_118_8B6021A4_H1,ours,dollar_amount,4216.0,5066.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_119_3CD84B18,FB_119_3CD84B18_H3,ours,dollar_amount,23876.0,18407.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_119_3CD84B18,FB_119_3CD84B18_H2,ours,dollar_amount,12740.0,10498.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_119_3CD84B18,FB_119_3CD84B18_H1,ours,dollar_amount,8689.0,10226.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_120_223C47BE,FB_120_223C47BE_H2,ours,dollar_amount,3.2,4.2,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_120_223C47BE,FB_120_223C47BE_H1,ours,dollar_amount,2.5,3.4,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_124_C0D9EB5C,FB_124_C0D9EB5C_H3,ours,dollar_amount,6616.0,8613.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_124_C0D9EB5C,FB_124_C0D9EB5C_H2,ours,dollar_amount,15021.0,11813.0,False,True,True,True,1,True,False,False,False,False,False,False,,
FB_124_C0D9EB5C,FB_124_C0D9EB5C_H1,ours,dollar_amount,6610.0,10200.0,False,False,True,True,2,True,True,False,False,False,False,False,,
FB_125_E7A2D24B,FB_125_E7A2D24B_H3,ours,percentage,18.6,23.9,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_125_E7A2D24B,FB_125_E7A2D24B_H2,ours,dollar_amount,17408.0,13209.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_125_E7A2D24B,FB_125_E7A2D24B_H1,ours,dollar_amount,22497.0,17188.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_126_3313FCA9,FB_126_3313FCA9_H3,ours,percentage,27.2,35.5,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_126_3313FCA9,FB_126_3313FCA9_H2,ours,large_number,475408619.0,355000000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_126_3313FCA9,FB_126_3313FCA9_H1,ours,large_number,748272843.0,645000000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_127_E1B380E5,FB_127_E1B380E5_H2,ours,dollar_amount,1.0,1.5,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_127_E1B380E5,FB_127_E1B380E5_H1,ours,dollar_amount,4.6,5.5,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_128_F410AC0E,FB_128_F410AC0E_H3,ours,dollar_amount,4150.0,3000.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_128_F410AC0E,FB_128_F410AC0E_H2,ours,dollar_amount,27616.0,41173.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_128_F410AC0E,FB_128_F410AC0E_H1,ours,dollar_amount,107506.0,92575.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_129_1F62F697,FB_129_1F62F697_H3,ours,percentage,14.2,10.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_129_1F62F697,FB_129_1F62F697_H2,ours,percentage,16.9,10.3,False,True,False,False,3,True,False,True,False,False,False,False,,
FB_129_1F62F697,FB_129_1F62F697_H1,ours,dollar_amount,1.0,1.29,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_130_B646D047,FB_130_B646D047_H3,ours,percentage,17.6,10.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_130_B646D047,FB_130_B646D047_H2,ours,percentage,2.6,8.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_130_B646D047,FB_130_B646D047_H1,ours,percentage,17.0,8.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_131_3A78CB5F,FB_131_3A78CB5F_H2,ours,dollar_amount,8948.0,12171.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_131_3A78CB5F,FB_131_3A78CB5F_H1,ours,large_number,7869.0,11396.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_132_9F7A4F77,FB_132_9F7A4F77_H2,ours,dollar_amount,26881.0,20028.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_132_9F7A4F77,FB_132_9F7A4F77_H1,ours,dollar_amount,1431.0,2200.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_133_F4882588,FB_133_F4882588_H3,ours,dollar_amount,14483.0,11400.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_133_F4882588,FB_133_F4882588_H2,ours,dollar_amount,2747.0,2000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_133_F4882588,FB_133_F4882588_H1,ours,dollar_amount,1317.0,1000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_134_8EAD738D,FB_134_8EAD738D_H1,ours,dollar_amount,1654.0,1200.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_135_DFC4B0A4,FB_135_DFC4B0A4_H3,ours,dollar_amount,2548.0,3174.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_135_DFC4B0A4,FB_135_DFC4B0A4_H2,ours,dollar_amount,16404.0,12427.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_135_DFC4B0A4,FB_135_DFC4B0A4_H1,ours,percentage,0.0,4.0,False,False,False,False,0,False,False,False,False,False,False,False,,
FB_137_A71B03EF,FB_137_A71B03EF_H2,ours,dollar_amount,751.0,1000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_137_A71B03EF,FB_137_A71B03EF_H1,ours,dollar_amount,931.0,1500.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_138_1767BBA1,FB_138_1767BBA1_H3,ours,dollar_amount,5245.6,3900.5,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_138_1767BBA1,FB_138_1767BBA1_H2,ours,dollar_amount,2212.1,3200.2,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_138_1767BBA1,FB_138_1767BBA1_H1,ours,dollar_amount,2497.7,3500.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_139_4FC46F83,FB_139_4FC46F83_H3,ours,dollar_amount,1698.3,2800.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_139_4FC46F83,FB_139_4FC46F83_H2,ours,percentage,31.4,42.4,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_139_4FC46F83,FB_139_4FC46F83_H1,ours,percentage,43.9,50.1,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_140_E38BA3D2,FB_140_E38BA3D2_H3,ours,dollar_amount,952.0,1211.8,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_140_E38BA3D2,FB_140_E38BA3D2_H2,ours,dollar_amount,1266.6,1050.5,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_140_E38BA3D2,FB_140_E38BA3D2_H1,ours,dollar_amount,1112.3,1646.5,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_141_339C8E4B,FB_141_339C8E4B_H3,ours,dollar_amount,298.0,250.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_141_339C8E4B,FB_141_339C8E4B_H2,ours,dollar_amount,1001.0,1500.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_141_339C8E4B,FB_141_339C8E4B_H1,ours,percentage,18.1,25.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_142_54C31BE1,FB_142_54C31BE1_H2,ours,dollar_amount,830.6,1083.5,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_142_54C31BE1,FB_142_54C31BE1_H1,ours,dollar_amount,4411.0,3829.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_143_A0EA48F4,FB_143_A0EA48F4_H3,ours,dollar_amount,15974.0,12000.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_143_A0EA48F4,FB_143_A0EA48F4_H2,ours,dollar_amount,1034.0,1500.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_143_A0EA48F4,FB_143_A0EA48F4_H1,ours,dollar_amount,8922.0,11000.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_144_BD395CC4,FB_144_BD395CC4_H2,ours,dollar_amount,2611.0,3800.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_144_BD395CC4,FB_144_BD395CC4_H1,ours,dollar_amount,4598.0,3600.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_145_F02E8ED1,FB_145_F02E8ED1_H2,ours,dollar_amount,37936.0,27241.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_145_F02E8ED1,FB_145_F02E8ED1_H1,ours,dollar_amount,7911.0,12066.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_146_6EE83766,FB_146_6EE83766_H3,ours,dollar_amount,127741.0,202000.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_146_6EE83766,FB_146_6EE83766_H2,ours,dollar_amount,15877.0,19000.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_146_6EE83766,FB_146_6EE83766_H1,ours,dollar_amount,12860.0,18000.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_147_D81E1F94,FB_147_D81E1F94_H3,ours,dollar_amount,214715.0,164000.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_147_D81E1F94,FB_147_D81E1F94_H2,ours,dollar_amount,212971.0,159000.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_147_D81E1F94,FB_147_D81E1F94_H1,ours,dollar_amount,50809.0,75000.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_148_2F878B14,FB_148_2F878B14_H2,ours,dollar_amount,883.0,1402.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_148_2F878B14,FB_148_2F878B14_H1,ours,large_number,32542.0,49308.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_149_247B6607,FB_149_247B6607_H2,ours,dollar_amount,30045.0,24202.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_149_247B6607,FB_149_247B6607_H1,ours,percentage,16.1,4.7,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_150_3E3CE551,FB_150_3E3CE551_H2,ours,dollar_amount,14431.0,22165.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_150_3E3CE551,FB_150_3E3CE551_H1,ours,dollar_amount,347115.0,514405.0,False,True,False,False,2,True,True,False,False,False,False,False,,
